comparison_type,station_code,latitude,longitude,issue_time_utc,forecast_hour,direct_ads_pm25_ug_m3,earth_engine_pm25_ug_m3,absolute_difference_ug_m3,relative_absolute_difference_pct,earth_engine_source_image_id
native_grid,PEKANBARU2,0.39999999999999925,101.6000000000001,2026-01-01T00:00:00+00:00,72,56.8853337767905,56.8853337767905,0.0,0.0,20260101T00F072
native_grid,PESAWARAN,-5.200000000000002,105.20000000000014,2026-01-01T00:00:00+00:00,6,10.256943738795599,10.25694107426034,2.6645352591003757e-06,2.5977867549590884e-05,20260101T00F006
native_grid,PESAWARAN,-5.200000000000002,105.20000000000014,2026-01-01T00:00:00+00:00,12,41.988766241729536,41.988766241729536,0.0,0.0,20260101T00F012
native_grid,PESAWARAN,-5.200000000000002,105.20000000000014,2026-01-01T00:00:00+00:00,24,26.86704014820407,26.867050806345105,1.0658141036401503e-05,3.966994867171458e-05,20260101T00F024
native_grid,PESAWARAN,-5.200000000000002,105.20000000000014,2026-01-01T00:00:00+00:00,48,18.47424435652556,18.47424258016872,1.7763568394002505e-06,9.615315274168695e-06,20260101T00F048
native_grid,PESAWARAN,-5.200000000000002,105.20000000000014,2026-01-01T00:00:00+00:00,72,24.515946606129546,24.51593594798851,1.0658141036401503e-05,4.347431982796342e-05,20260101T00F072
native_grid,PONTIANAK2,-7.771561172376096e-16,109.2000000000002,2026-01-01T00:00:00+00:00,6,6.854289136271063,6.854294021252372,4.884981308350689e-06,7.126897058515777e-05,20260101T00F006
native_grid,PONTIANAK2,-7.771561172376096e-16,109.2000000000002,2026-01-01T00:00:00+00:00,12,14.841829987233268,14.841828210876429,1.7763568394002505e-06,1.1968583664738427e-05,20260101T00F012
native_grid,PONTIANAK2,-7.771561172376096e-16,109.2000000000002,2026-01-01T00:00:00+00:00,24,24.43152347098021,24.431537681834925,1.4210854715202004e-05,5.816606046725523e-05,20260101T00F024
native_grid,PONTIANAK2,-7.771561172376096e-16,109.2000000000002,2026-01-01T00:00:00+00:00,48,15.011741183457161,15.011739407100322,1.7763568394002505e-06,1.1833116609802625e-05,20260101T00F048
native_grid,PONTIANAK2,-7.771561172376096e-16,109.2000000000002,2026-01-01T00:00:00+00:00,72,20.142662648936493,20.142659096222815,3.552713678800501e-06,1.7637755944783595e-05,20260101T00F072
native_grid,SAMARINDA2,-0.4000000000000008,117.20000000000032,2026-01-01T00:00:00+00:00,6,7.772300136821286,7.772301024999706,8.881784197001252e-07,1.1427484838013117e-05,20260101T00F006
native_grid,SAMARINDA2,-0.4000000000000008,117.20000000000032,2026-01-01T00:00:00+00:00,12,12.28801504993271,12.288009720862192,5.329070518200751e-06,4.3368033783698314e-05,20260101T00F012
native_grid,SAMARINDA2,-0.4000000000000008,117.20000000000032,2026-01-01T00:00:00+00:00,24,10.24479523437094,10.244785464408324,9.769962616701378e-06,9.53651331548676e-05,20260101T00F024
native_grid,SAMARINDA2,-0.4000000000000008,117.20000000000032,2026-01-01T00:00:00+00:00,48,7.938963264564336,7.938968593634854,5.329070518200751e-06,6.712552181702522e-05,20260101T00F048
native_grid,SAMARINDA2,-0.4000000000000008,117.20000000000032,2026-01-01T00:00:00+00:00,72,10.649513271232536,10.649523041195152,9.769962616701378e-06,9.17409309502709e-05,20260101T00F072
native_grid,SINTANG,-7.771561172376096e-16,111.60000000000024,2026-01-01T00:00:00+00:00,6,2.7025186533080614,2.7025217619325304,3.1086244689504383e-06,0.00011502693848737275,20260101T00F006
native_grid,SINTANG,-7.771561172376096e-16,111.60000000000024,2026-01-01T00:00:00+00:00,12,5.724451135336039,5.724456020317348,4.884981308350689e-06,8.533536565971453e-05,20260101T00F012
native_grid,SINTANG,-7.771561172376096e-16,111.60000000000024,2026-01-01T00:00:00+00:00,24,6.185322032337126,6.185312706463719,9.325873406851315e-06,0.00015077425812423756,20260101T00F024
native_grid,SINTANG,-7.771561172376096e-16,111.60000000000024,2026-01-01T00:00:00+00:00,48,7.238603050296888,7.238600829850839,2.220446049250313e-06,3.067506304492332e-05,20260101T00F048
native_grid,SINTANG,-7.771561172376096e-16,111.60000000000024,2026-01-01T00:00:00+00:00,72,8.61084537007173,8.610862245461703,1.687538997430238e-05,0.00019597831860917282,20260101T00F072
native_grid,SUPADIO,-7.771561172376096e-16,109.60000000000021,2026-01-01T00:00:00+00:00,6,7.325867468210845,7.325867024121635,4.440892098500626e-07,6.061933440334541e-06,20260101T00F006
native_grid,SUPADIO,-7.771561172376096e-16,109.60000000000021,2026-01-01T00:00:00+00:00,12,19.2449682856477,19.244961180220344,7.105427357601002e-06,3.692096163598258e-05,20260101T00F012
native_grid,SUPADIO,-7.771561172376096e-16,109.60000000000021,2026-01-01T00:00:00+00:00,24,34.94978528806314,34.94978884077682,3.552713678800501e-06,1.0165194577071998e-05,20260101T00F024
native_grid,SUPADIO,-7.771561172376096e-16,109.60000000000021,2026-01-01T00:00:00+00:00,48,23.081360822629904,23.08134483541835,1.5987211554602254e-05,6.926459699433208e-05,20260101T00F048
native_grid,SUPADIO,-7.771561172376096e-16,109.60000000000021,2026-01-01T00:00:00+00:00,72,20.700154479413868,20.70015092670019,3.552713678800501e-06,1.7162739931886235e-05,20260101T00F072
native_grid,TANJUNGHARAPAN2,2.799999999999999,117.20000000000032,2026-01-01T00:00:00+00:00,6,4.036061707068939,4.036068368407086,6.661338147750939e-06,0.00016504549809245915,20260101T00F006
native_grid,TANJUNGHARAPAN2,2.799999999999999,117.20000000000032,2026-01-01T00:00:00+00:00,12,5.752389675706127,5.752394560687435,4.884981308350689e-06,8.49209038981011e-05,20260101T00F012
native_grid,TANJUNGHARAPAN2,2.799999999999999,117.20000000000032,2026-01-01T00:00:00+00:00,24,3.5256468855493495,3.5256375596759426,9.325873406851315e-06,0.00026451524243892625,20260101T00F024
native_grid,TANJUNGHARAPAN2,2.799999999999999,117.20000000000032,2026-01-01T00:00:00+00:00,48,0.7752929409576836,0.775305264433257,1.2323475573339238e-05,0.001589525058504546,20260101T00F048
native_grid,TANJUNGHARAPAN2,2.799999999999999,117.20000000000032,2026-01-01T00:00:00+00:00,72,1.3032193102446854,1.303214425263377,4.884981308350689e-06,0.00037483954311830377,20260101T00F072
station_bilinear,BANJARBARU2,-3.475,114.856,2026-01-01T00:00:00+00:00,6,4.228460663835227,4.306090151118269,0.07762948728304231,1.8358805592537337,20260101T00F006
station_bilinear,BANJARBARU2,-3.475,114.856,2026-01-01T00:00:00+00:00,12,11.741218641782014,11.81557784946108,0.07435920767906623,0.6333176303731656,20260101T00F012
station_bilinear,BANJARBARU2,-3.475,114.856,2026-01-01T00:00:00+00:00,24,16.706931043052528,17.120200368481164,0.4132693254286366,2.4736399783040466,20260101T00F024
station_bilinear,BANJARBARU2,-3.475,114.856,2026-01-01T00:00:00+00:00,48,8.125471371302465,8.268524531729327,0.14305316042686123,1.7605521438681857,20260101T00F048
station_bilinear,BANJARBARU2,-3.475,114.856,2026-01-01T00:00:00+00:00,72,17.863650425554507,18.04752081113748,0.1838703855829742,1.0292990581585828,20260101T00F072
station_bilinear,BATAM2,1.124,104.126,2026-01-01T00:00:00+00:00,6,21.55518996573899,21.55851497320782,0.0033250074688311315,0.015425554004005913,20260101T00F006
station_bilinear,BATAM2,1.124,104.126,2026-01-01T00:00:00+00:00,12,16.45686279512247,16.451469520006867,0.0053932751156011705,0.03277219469314434,20260101T00F012
station_bilinear,BATAM2,1.124,104.126,2026-01-01T00:00:00+00:00,24,13.766423744954693,13.758758576898344,0.007665168056348648,0.05568016936248881,20260101T00F024
station_bilinear,BATAM2,1.124,104.126,2026-01-01T00:00:00+00:00,48,12.063013249985701,12.060492160514968,0.002521089470732818,0.020899334341158968,20260101T00F048
station_bilinear,BATAM2,1.124,104.126,2026-01-01T00:00:00+00:00,72,11.275113208242605,11.275023581447384,8.962679522106498e-05,0.0007949081624789705,20260101T00F072
station_bilinear,BENGKULU,-3.865,102.312,2026-01-01T00:00:00+00:00,6,3.4072036885214785,3.367355505545788,0.03984818297569026,1.1695274664656745,20260101T00F006
station_bilinear,BENGKULU,-3.865,102.312,2026-01-01T00:00:00+00:00,12,4.880735271050945,5.052341656153203,0.17160638510225823,3.515994528941273,20260101T00F012
station_bilinear,BENGKULU,-3.865,102.312,2026-01-01T00:00:00+00:00,24,2.622687753195542,2.633653739536612,0.010965986341070266,0.4181201642364426,20260101T00F024
station_bilinear,BENGKULU,-3.865,102.312,2026-01-01T00:00:00+00:00,48,4.238009652157468,4.452534785315265,0.21452513315779687,5.061931207461675,20260101T00F048
station_bilinear,BENGKULU,-3.865,102.312,2026-01-01T00:00:00+00:00,72,17.78705642152371,17.87281078691194,0.08575436538822956,0.482116677183641,20260101T00F072
station_bilinear,INDRAPURI2,5.404,95.475,2026-01-01T00:00:00+00:00,6,4.61954171360191,4.503363459917864,0.11617825368404588,2.5149302871747503,20260101T00F006
station_bilinear,INDRAPURI2,5.404,95.475,2026-01-01T00:00:00+00:00,12,8.056892584207246,7.981702410120306,0.07519017408693962,0.9332403690515122,20260101T00F012
station_bilinear,INDRAPURI2,5.404,95.475,2026-01-01T00:00:00+00:00,24,21.454765273265487,21.011265616266428,0.4434996569990588,2.0671382387562085,20260101T00F024
station_bilinear,INDRAPURI2,5.404,95.475,2026-01-01T00:00:00+00:00,48,21.56845002598818,21.886741308208,0.3182912822198176,1.4757262660798676,20260101T00F048
station_bilinear,INDRAPURI2,5.404,95.475,2026-01-01T00:00:00+00:00,72,26.415894349707347,26.729749080800502,0.313854731093155,1.1881283553688655,20260101T00F072
station_bilinear,JAMBI3,-1.63,103.64,2026-01-01T00:00:00+00:00,6,14.621321633434476,14.65913701537147,0.037815381936994186,0.25863176315417347,20260101T00F006
station_bilinear,JAMBI3,-1.63,103.64,2026-01-01T00:00:00+00:00,12,18.160840600245702,18.12484029528605,0.03600030495965356,0.19823038895659106,20260101T00F012
station_bilinear,JAMBI3,-1.63,103.64,2026-01-01T00:00:00+00:00,24,3.3543130140147466,3.3570264346138856,0.002713420599139038,0.08089348214677705,20260101T00F024
station_bilinear,JAMBI3,-1.63,103.64,2026-01-01T00:00:00+00:00,48,10.334562275948668,10.3579385068997,0.023376230951031474,0.22619468853010163,20260101T00F048
station_bilinear,JAMBI3,-1.63,103.64,2026-01-01T00:00:00+00:00,72,16.634512913784143,16.656077406196346,0.02156449241220315,0.12963705354025604,20260101T00F072
station_bilinear,JAMBI4,-1.601043,103.494413,2026-01-01T00:00:00+00:00,6,14.2692333375782,14.27525475605762,0.006021418479420504,0.042198612475997745,20260101T00F006
station_bilinear,JAMBI4,-1.601043,103.494413,2026-01-01T00:00:00+00:00,12,17.685775009114817,17.608687841175197,0.07708716793962012,0.43587102007060063,20260101T00F012
station_bilinear,JAMBI4,-1.601043,103.494413,2026-01-01T00:00:00+00:00,24,3.174797878125345,3.228780132147336,0.05398225402199097,1.700336717305179,20260101T00F024
station_bilinear,JAMBI4,-1.601043,103.494413,2026-01-01T00:00:00+00:00,48,9.865799889045219,9.89443993404393,0.028640044998711645,0.2902962285958482,20260101T00F048
station_bilinear,JAMBI4,-1.601043,103.494413,2026-01-01T00:00:00+00:00,72,17.427410849654894,17.380637373776153,0.04677347587874081,0.26839027485065026,20260101T00F072
station_bilinear,KOTABARU,-3.3,116.17,2026-01-01T00:00:00+00:00,6,3.663822301103529,3.710889595609501,0.047067294505972246,1.284650035887269,20260101T00F006
station_bilinear,KOTABARU,-3.3,116.17,2026-01-01T00:00:00+00:00,12,5.302083240512187,5.374868550234169,0.07278530972198194,1.3727681445255997,20260101T00F012
station_bilinear,KOTABARU,-3.3,116.17,2026-01-01T00:00:00+00:00,24,13.474557425400969,13.63351387340117,0.15895644800020214,1.1796784338204118,20260101T00F024
