forecast_hour,feature,train_n,test_n,train_missing_pct,test_missing_pct,train_mean,test_mean,standardized_mean_difference,population_stability_index
24,temperature_lag_24h,18970,6309,3.886102244515377,3.840877914951989,24.547959936742224,23.981851323506103,-0.2675636736035114,0.13173118871935918
24,pm25_mean_3h,18798,6209,4.757561939504484,5.365035817710715,23.26083359931907,24.760653889515215,0.054163638110446534,0.01987675683583414
24,pm25_std_3h,18798,6209,4.757561939504484,5.365035817710715,4.3793137960794875,5.053763248776758,0.08379508204533317,0.013236208231565
24,pm25_max_3h,18798,6209,4.757561939504484,5.365035817710715,28.63780189381849,30.983346754710904,0.06647586920253074,0.0187060680986217
24,pm25_available_fraction_3h,19737,6561,0.0,0.0,0.9430680110114675,0.9274500838286847,-0.0706534214433735,0.0
24,pm25_mean_6h,18885,6248,4.316765465876273,4.770614235634811,22.720034771864796,24.00180911224925,0.04792716003005325,0.022311517676703398
24,pm25_std_6h,18885,6248,4.316765465876273,4.770614235634811,5.943198727647355,6.8636728664314575,0.08724472645759415,0.020468491531454677
24,pm25_max_6h,18885,6248,4.316765465876273,4.770614235634811,32.50458564998676,35.20393725992317,0.0637292652261465,0.02182973664959165
24,pm25_available_fraction_6h,19737,6561,0.0,0.0,0.9436168955092803,0.9271198496164204,-0.07681293062603342,0.0
24,pm25_mean_12h,19010,6285,3.6834371991690733,4.206675811614083,24.002292794177592,25.095125335064477,0.0468739881690617,0.011980153980987462
24,pm25_std_12h,19010,6285,3.6834371991690733,4.206675811614083,8.40372066592727,9.610866892625063,0.10056736791816319,0.018726757389377485
24,pm25_max_12h,19010,6285,3.6834371991690733,4.206675811614083,41.560731194108364,45.057470167064444,0.07380438602106773,0.015193316806839028
24,pm25_available_fraction_12h,19737,6561,0.0,0.0,0.9458715441387581,0.928961540415587,-0.08234505625259356,0.0
24,pm25_mean_24h,19190,6326,2.771444495110706,3.581771071483006,22.074343123840563,22.745336055107398,0.03576847136212083,0.010786960221341747
24,pm25_std_24h,19190,6326,2.771444495110706,3.581771071483006,9.744856073281058,11.213997179950358,0.12241989402801753,0.018312472175698237
24,pm25_max_24h,19190,6326,2.771444495110706,3.581771071483006,47.86767587285044,52.510796711982294,0.08845555597810101,0.013908009240325342
24,pm25_available_fraction_24h,19737,6561,0.0,0.0,0.9430785664825792,0.9219250114311842,-0.11010137527227896,0.01949806753984682
24,pm25_mean_72h,19295,6355,2.239448751076658,3.139765279682975,22.061560098657385,22.483930684293835,0.024021443971906198,0.014534904844567362
24,pm25_std_72h,19295,6355,2.239448751076658,3.139765279682975,11.209270514761512,12.640705205529775,0.11861349622107864,0.020845661173150027
24,pm25_max_72h,19295,6355,2.239448751076658,3.139765279682975,64.21896864472662,70.10815106215578,0.08577402066247046,0.01822804106294419
24,pm25_available_fraction_72h,19737,6561,0.0,0.0,0.9431798990052525,0.9214529458585242,-0.12435348987285283,0.10184407442064775
24,pm25_mean_168h,19373,6375,1.8442519126513655,2.8349336991312297,22.07416840887307,22.04455821260894,-0.0017606530183275576,0.027456513899724262
24,pm25_std_168h,19373,6375,1.8442519126513655,2.8349336991312297,12.221389056347697,13.507955253184376,0.10629146289763365,0.025587494602488742
24,pm25_max_168h,19373,6375,1.8442519126513655,2.8349336991312297,81.78990347390699,88.3445019607843,0.07649607868512359,0.021035317431599136
24,pm25_available_fraction_168h,19737,6561,0.0,0.0,0.9433620562781532,0.9204607311603196,-0.14220469558896018,0.11896569425180739
24,latitude,19737,6561,0.0,0.0,-1.9834928,-1.9834928000000003,-6.858650769974103e-17,0.0
24,longitude,19737,6561,0.0,0.0,109.51183786333331,109.51183786333334,3.688584346325399e-15,0.0
24,utc_offset_hours,19737,6561,0.0,0.0,7.296296296296297,7.296296296296297,0.0,0.0
24,issue_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
24,issue_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
24,issue_day_of_year_sin,19737,6561,0.0,0.0,-1.029557057012627e-05,0.36235938894940345,0.5126304816335793,1.3826446466977154
24,issue_day_of_year_cos,19737,6561,0.0,0.0,0.0006839882028002188,-0.2030305328151071,-0.2879902033176396,0.10337088082057919
24,target_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
24,target_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
24,target_day_of_year_sin,19737,6561,0.0,0.0,1.323664920059521e-05,0.3588310258889102,0.507605648961493,1.3592657050116201
24,target_day_of_year_cos,19737,6561,0.0,0.0,0.0006838869993717085,-0.20923391155375404,-0.2967598058415947,0.10599710533205735
24,network_pm25_mean_ug_m3,19737,6561,0.0,0.0,25.393553255133877,26.72528905572867,0.10946706547610989,0.03218080210497767
24,nearby_pm25_weighted_mean_ug_m3,17158,5624,13.066828798702943,14.28135954884926,26.617519626376776,28.873169745269273,0.08750866837154067,0.019830149160809094
24,nearby_station_count,19737,6561,0.0,0.0,2.798804276232457,2.7661941777168115,-0.017915372330477988,0.002384686544581562
24,latest_pm25_age_hours,19737,6561,0.0,0.0,31.11009778588438,316.17649748513946,0.9738871042697369,0.0
24,cams_pm25_ug_m3,19570,6561,0.8461265643208187,0.0,16.431985736262973,23.317205902907,0.41189938801194104,0.12369854433080428
48,pm25_lag_0h,18579,6076,5.867153062775498,7.392165828379821,25.467603207922924,26.83207702435813,0.04510733454374028,0.01294652748726068
48,pm25_lag_1h,18627,6070,5.623955008359933,7.483615302545344,22.952729908197778,24.36807248764415,0.048608322514608664,0.018574268409102323
48,pm25_lag_2h,18640,6097,5.558088868622384,7.0720926688004875,21.79042381974249,23.444070854518614,0.059001174616311186,0.01952797828120558
48,pm25_lag_3h,18640,6077,5.558088868622384,7.376924249352233,22.060654506437768,23.286736876748396,0.03961265859078168,0.014323023237323304
48,pm25_lag_6h,18650,6062,5.507422607285808,7.605547934766042,23.638648793565686,25.091999340151762,0.055498256156504826,0.012161005480098377
48,pm25_lag_12h,18739,6103,5.056492881390282,6.980643194634964,27.645653450024014,27.41738489267573,-0.008973286090829695,0.010678078635190392
48,pm25_lag_24h,18580,6074,5.862086436641841,7.422648986434995,25.468040904198062,26.416792887718138,0.031367270136389964,0.01224195134946487
48,pm25_lag_48h,18582,6072,5.8519531843745245,7.453132144490169,25.469997847379183,26.057592226613966,0.019426192040465782,0.011648959519094266
48,pm25_lag_72h,18584,6071,5.841819932107209,7.468373723517756,25.476689625484287,25.823669906111018,0.011470311719152013,0.01197272765816788
48,pm25_lag_168h,18590,6056,5.811420175305265,7.696997408931565,25.469042495965574,24.849372523117573,-0.02049098341368432,0.011378834488223827
48,rh_lag_0h,19122,6309,3.1159750721994226,3.840877914951989,91.45592772722519,93.0679980979553,0.18029922969092077,0.0777230906717328
48,temperature_lag_0h,18970,6309,3.886102244515377,3.840877914951989,24.547959936742224,23.981851323506103,-0.2675636736035114,0.13173118871935918
48,rh_lag_1h,19114,6311,3.156508081268683,3.810394756896814,92.45257769174428,93.68578672159721,0.14335405706248486,0.05544759322505219
48,temperature_lag_1h,18963,6311,3.9215686274509802,3.810394756896814,24.04944892685756,23.57499603866265,-0.22888449139245162,0.12309089801962655
48,rh_lag_3h,19108,6312,3.1869078380706286,3.7951531778692273,92.12601789826252,93.30339036755386,0.13699801877037676,0.052476306996996444
48,temperature_lag_3h,18958,6312,3.9469017581192687,3.7951531778692273,24.229676126173644,23.835060202788338,-0.19092360527283808,0.10561715646991894
48,rh_lag_6h,19102,6297,3.2173075948725747,4.023776863283037,90.90015809862842,92.23646180720978,0.15064098050641786,0.05734064943904709
48,temperature_lag_6h,18952,6297,3.977301514921214,4.023776863283037,24.81773427606585,24.45550262029538,-0.17265102916099964,0.08856320744042064
48,rh_lag_12h,19086,6253,3.2983736130110954,4.694406340496875,83.66873572251912,84.78842155765233,0.10609827376508757,0.014771293741535255
48,temperature_lag_12h,18932,6253,4.078634037594366,4.694406340496875,26.96457320938094,26.807836238605468,-0.06465438875774104,0.025296316447204772
48,rh_lag_24h,19124,6307,3.105841819932107,3.8713610730071637,91.45384072369797,93.08482638338354,0.18243954156487335,0.07945589310863138
48,temperature_lag_24h,18972,6307,3.875968992248062,3.8713610730071637,24.547375079063887,23.986078959885845,-0.26526015949476006,0.13076977744538687
48,pm25_mean_3h,18800,6205,4.747428687237169,5.426002133821064,23.26002925531914,24.537187751813054,0.046125685921353236,0.019130474867111502
48,pm25_std_3h,18800,6205,4.747428687237169,5.426002133821064,4.378001398077984,5.019226506269051,0.07967209301324372,0.012988108063450469
48,pm25_max_3h,18800,6205,4.747428687237169,5.426002133821064,28.63454255319149,30.714085414987913,0.05894015290253165,0.017970302851313256
48,pm25_available_fraction_3h,19737,6561,0.0,0.0,0.9431693435341407,0.9268404206675812,-0.07393785052936275,0.0
48,pm25_mean_6h,18887,6244,4.3066322136089585,4.83158055174516,22.718258237588465,23.785542387358525,0.039910124413201686,0.021596522810925722
48,pm25_std_6h,18887,6244,4.3066322136089585,4.83158055174516,5.941215748999178,6.813047241051211,0.08263706453671366,0.019552991661787297
48,pm25_max_6h,18887,6244,4.3066322136089585,4.83158055174516,32.49958701752528,34.90722293401665,0.05684464510535636,0.021000210232125918
48,pm25_available_fraction_6h,19737,6561,0.0,0.0,0.9437097836550641,0.9264593811918915,-0.08039868825184246,0.0
48,pm25_mean_12h,19012,6283,3.6733039469017585,4.237158969669258,23.998716135537094,24.895780492563482,0.0384821912694832,0.011694157446695764
48,pm25_std_12h,19012,6283,3.6733039469017585,4.237158969669258,8.401495415398523,9.536388858168172,0.09456578298503125,0.01746421862872078
48,pm25_max_12h,19012,6283,3.6733039469017585,4.237158969669258,41.5545129391963,44.704440553875536,0.0664919101319918,0.014204394069847671
48,pm25_available_fraction_12h,19737,6561,0.0,0.0,0.9459686544729866,0.9283518772544836,-0.08587822709699879,0.0
48,pm25_mean_24h,19192,6324,2.7613112428433904,3.61225422953818,22.07284741043382,22.479732990042038,0.021692571064759667,0.010860056008505438
48,pm25_std_24h,19192,6324,2.7613112428433904,3.61225422953818,9.742118673375032,11.041558881096336,0.10829686943524013,0.017115240097817938
48,pm25_max_24h,19192,6324,2.7613112428433904,3.61225422953818,47.85777407253022,51.760167615433275,0.07435192214585451,0.013397115957564293
48,pm25_available_fraction_24h,19737,6561,0.0,0.0,0.9431967877590313,0.9213852055072906,-0.11367203420228214,0.0202862521711213
48,pm25_mean_72h,19297,6353,2.229315498809343,3.1702484377381497,22.06030881761302,22.236926471436906,0.010046834605973642,0.014712576730543304
48,pm25_std_72h,19297,6353,2.229315498809343,3.1702484377381497,11.208028730599226,12.489228997423849,0.10617801996134131,0.019569564500575697
48,pm25_max_72h,19297,6353,2.229315498809343,3.1702484377381497,64.2182515416904,69.25614670234535,0.07337927578512551,0.017316180154264955
48,pm25_available_fraction_72h,19737,6561,0.0,0.0,0.9432713797548877,0.9210211011194094,-0.12752579452671345,0.10272275289564566
48,pm25_mean_168h,19375,6373,1.8341186603840505,2.8654168571864047,22.074399967984615,21.833452449948016,-0.014328683602242882,0.02783748439697755
48,pm25_std_168h,19375,6373,1.8341186603840505,2.8654168571864047,12.21948135411985,13.366520515793134,0.09479364264188112,0.02418391461898669
48,pm25_max_168h,19375,6373,1.8341186603840505,2.8654168571864047,81.77526709677419,87.39053820806528,0.06559736611015679,0.019746787363144926
48,pm25_available_fraction_168h,19737,6561,0.0,0.0,0.9434624840461593,0.9199381627365167,-0.14632546644321937,0.12079333626204047
48,latitude,19737,6561,0.0,0.0,-1.9834928,-1.9834928000000003,-6.858650769974103e-17,0.0
48,longitude,19737,6561,0.0,0.0,109.51183786333331,109.51183786333334,3.688584346325399e-15,0.0
48,utc_offset_hours,19737,6561,0.0,0.0,7.296296296296297,7.296296296296297,0.0,0.0
48,issue_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
48,issue_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
48,issue_day_of_year_sin,19737,6561,0.0,0.0,-3.382604941804197e-05,0.36578052207297806,0.5175032011239141,1.4076860098677215
48,issue_day_of_year_cos,19737,6561,0.0,0.0,0.0006836846000017297,-0.19676737851295795,-0.27913575332722057,0.1015933686404774
48,target_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
48,target_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
48,target_day_of_year_sin,19737,6561,0.0,0.0,1.323664920059521e-05,0.3588310258889102,0.507605648961493,1.3592657050116201
48,target_day_of_year_cos,19737,6561,0.0,0.0,0.0006838869993717085,-0.20923391155375404,-0.2967598058415947,0.10599710533205735
48,network_pm25_mean_ug_m3,19737,6561,0.0,0.0,25.391031899304725,26.505780956027333,0.09161846126912078,0.029368020985210228
48,nearby_pm25_weighted_mean_ug_m3,17159,5622,13.061762172569285,14.311842706904434,26.61047770583066,28.609966368173964,0.07757371917753701,0.018008786507731175
48,nearby_station_count,19737,6561,0.0,0.0,2.7991082738004764,2.764670019814053,-0.018918509516418703,0.0024981908858921916
48,latest_pm25_age_hours,19737,6561,0.0,0.0,31.006434615189747,317.83904892546866,0.980882782557812,0.0
48,cams_pm25_ug_m3,19543,6561,0.9829254699295739,0.0,16.296849193106976,23.006029498689358,0.39290251719629943,0.11718739086959021
72,pm25_lag_0h,18580,6074,5.862086436641841,7.422648986434995,25.468040904198062,26.416792887718138,0.031367270136389964,0.01224195134946487
72,pm25_lag_1h,18628,6068,5.618888382226276,7.514098460600518,22.948389521150954,23.960613052076468,0.03476657521446334,0.018270955056038107
72,pm25_lag_2h,18640,6094,5.558088868622384,7.117817405883249,21.790482832618025,23.111683623235972,0.047141384845696,0.01880296728086768
72,pm25_lag_3h,18642,6076,5.547955616355069,7.392165828379821,22.056737474519906,23.019272547728765,0.031099518668888233,0.013711374854745606
72,pm25_lag_6h,18651,6060,5.502355981152151,7.6360310928212165,23.631585437778135,24.863927392739274,0.04706529803790451,0.011615705120691426
72,pm25_lag_12h,18740,6101,5.051426255256625,7.011126352690139,27.651862326574175,27.166054745123752,-0.019100621896800514,0.011338772238229928
72,pm25_lag_24h,18582,6072,5.8519531843745245,7.453132144490169,25.469997847379183,26.057592226613966,0.019426192040465782,0.011648959519094266
72,pm25_lag_48h,18584,6071,5.841819932107209,7.468373723517756,25.476689625484287,25.823669906111018,0.011470311719152013,0.01197272765816788
72,pm25_lag_72h,18586,6067,5.831686679839895,7.529340039628106,25.47123641450554,25.468056700181307,-0.00010512536621738752,0.011714164337038289
72,pm25_lag_168h,18591,6050,5.8063535491716065,7.788446883097089,25.46808670862245,24.702132231404963,-0.025330519109439655,0.011541994737730918
72,rh_lag_0h,19124,6307,3.105841819932107,3.8713610730071637,91.45384072369797,93.08482638338354,0.18243954156487335,0.07945589310863138
72,temperature_lag_0h,18972,6307,3.875968992248062,3.8713610730071637,24.547375079063887,23.986078959885845,-0.26526015949476006,0.13076977744538687
72,rh_lag_1h,19116,6309,3.146374829001368,3.840877914951989,92.45059478970497,93.70217150103028,0.14551498339934898,0.056896383142877045
72,temperature_lag_1h,18965,6309,3.9114353751836655,3.840877914951989,24.04869496440812,23.580123632905373,-0.2260295875698184,0.12222599662535655
72,rh_lag_3h,19110,6310,3.176774585803314,3.825636335924402,92.12459183673471,93.32408874801902,0.13959475026805857,0.054211795829124554
72,temperature_lag_3h,18960,6310,3.936768505851953,3.825636335924402,24.22852848101266,23.839809825673537,-0.18802382846456978,0.104696760848008
72,rh_lag_6h,19104,6295,3.207174342605259,4.0542600213382105,90.89875523450587,92.25877680698967,0.15333824025562956,0.05857961158970937
72,temperature_lag_6h,18954,6295,3.9671682626538987,4.0542600213382105,24.81622348844571,24.458840349483722,-0.17027258408385496,0.0880358205912734
72,rh_lag_12h,19088,6251,3.2882403607437807,4.7248894985520495,83.66499842833194,84.84514477683571,0.11184192925816262,0.015984484099446635
72,temperature_lag_12h,18934,6251,4.068500785327051,4.7248894985520495,26.963172071405936,26.801151815709485,-0.06680983131869,0.026062311465033818
72,rh_lag_24h,19126,6305,3.095708567664792,3.9018442310623382,91.4516495869497,93.10388580491673,0.18483203333312495,0.08165110597569317
72,temperature_lag_24h,18974,6305,3.865835739980747,3.9018442310623382,24.54616317065458,23.989484536082475,-0.2630224957789461,0.12960118415741992
72,pm25_mean_3h,18801,6203,4.7423620611035116,5.4564852918762385,23.2584259702498,24.1587403944328,0.03251806923326428,0.018945425243331006
72,pm25_std_3h,18801,6203,4.7423620611035116,5.4564852918762385,4.377678998568841,4.9496174193499805,0.07106939729286607,0.011998272959249311
72,pm25_max_3h,18801,6203,4.7423620611035116,5.4564852918762385,28.632817403329607,30.242463324197967,0.04562541501029102,0.017580564305124256
72,pm25_available_fraction_3h,19737,6561,0.0,0.0,0.9432031210416983,0.9264847838236042,-0.07573312451864525,0.0
72,pm25_mean_6h,18888,6243,4.3015655874753,4.846822130772748,22.715007765071295,23.480817181910403,0.028638743321303662,0.021220986205431957
72,pm25_std_6h,18888,6243,4.3015655874753,4.846822130772748,5.9402980370394705,6.707532546531341,0.07272719144955579,0.018266572678135577
72,pm25_max_6h,18888,6243,4.3015655874753,4.846822130772748,32.49566920796273,34.42737465961877,0.04561084857677172,0.02015902942728896
72,pm25_available_fraction_6h,19737,6561,0.0,0.0,0.9437604499164006,0.9261037443479143,-0.08233255892997476,0.0
72,pm25_mean_12h,19013,6282,3.668237320768101,4.252400548696845,23.99364132606467,24.63994633479471,0.027733346788804306,0.011484022328096503
72,pm25_std_12h,19013,6282,3.668237320768101,4.252400548696845,8.400383533744641,9.427083377569618,0.08558481225990285,0.016019367062140622
72,pm25_max_12h,19013,6282,3.668237320768101,4.252400548696845,41.54807763109451,44.199856733524356,0.05599794576936523,0.013509487846726492
72,pm25_available_fraction_12h,19737,6561,0.0,0.0,0.9460193207343229,0.9279962404105064,-0.08790609179669438,0.0
72,pm25_mean_24h,19194,6322,2.7511779905760756,3.6427373875933546,22.07219504844947,22.22199402865197,0.007988341826965369,0.010933902629187543
72,pm25_std_24h,19194,6322,2.7511779905760756,3.6427373875933546,9.741699732728234,10.911965580343544,0.0975654300600244,0.015913839817029426
72,pm25_max_24h,19194,6322,2.7511779905760756,3.6427373875933546,47.859690528290095,51.15006327111673,0.06271137144690297,0.012384617766430576
72,pm25_available_fraction_24h,19737,6561,0.0,0.0,0.9432643427741466,0.921048620637098,-0.11589441520140394,0.020724669579845444
72,pm25_mean_72h,19299,6351,2.2191822465420277,3.2007315957933242,22.0596799231669,22.017016123977314,-0.0024273713423948384,0.01472600506670042
72,pm25_std_72h,19299,6351,2.2191822465420277,3.2007315957933242,11.205306504248291,12.366637513434968,0.0963161565449586,0.018345405292135124
72,pm25_max_72h,19299,6351,2.2191822465420277,3.2007315957933242,64.19823306907095,68.59612659423713,0.06416454328762679,0.016347724834582786
72,pm25_available_fraction_72h,19737,6561,0.0,0.0,0.9433501939391892,0.9205596199766296,-0.13080737439251722,0.10298869210742295
72,pm25_mean_168h,19377,6371,1.823985408116735,2.8959000152415793,22.074641514905142,21.63620475678508,-0.02607524718502425,0.028123602095371666
72,pm25_std_168h,19377,6371,1.823985408116735,2.8959000152415793,12.218639214806203,13.245898972405174,0.08491812889560102,0.022853092825341818
72,pm25_max_168h,19377,6371,1.823985408116735,2.8959000152415793,81.77272539608813,86.60602731125412,0.05651047354888364,0.018369992723998113
72,pm25_available_fraction_168h,19737,6561,0.0,0.0,0.9435601975501656,0.9194301101022637,-0.15035758549462713,0.12218700229814478
72,latitude,19737,6561,0.0,0.0,-1.9834928,-1.9834928000000003,-6.858650769974103e-17,0.0
72,longitude,19737,6561,0.0,0.0,109.51183786333331,109.51183786333334,3.688584346325399e-15,0.0
72,utc_offset_hours,19737,6561,0.0,0.0,7.296296296296297,7.296296296296297,0.0,0.0
72,issue_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
72,issue_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
72,issue_day_of_year_sin,19737,6561,0.0,0.0,-5.7347824295929546e-05,0.3690934128913022,0.5222223542532445,1.4388242437780376
72,issue_day_of_year_cos,19737,6561,0.0,0.0,0.0006829762808171593,-0.19044630201542886,-0.2701990542776846,0.10064904641050099
72,target_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
72,target_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
72,target_day_of_year_sin,19737,6561,0.0,0.0,1.323664920059521e-05,0.3588310258889102,0.507605648961493,1.3592657050116201
72,target_day_of_year_cos,19737,6561,0.0,0.0,0.0006838869993717085,-0.20923391155375404,-0.2967598058415947,0.10599710533205735
72,network_pm25_mean_ug_m3,19737,6561,0.0,0.0,25.391937508059854,26.10172904086431,0.05833914246814159,0.029314284150198627
72,nearby_pm25_weighted_mean_ug_m3,17160,5622,13.056695546435629,14.311842706904434,26.61634186158155,28.12895618121523,0.058689229122736865,0.016381844271312025
72,nearby_station_count,19737,6561,0.0,0.0,2.7993109388458226,2.763907940862673,-0.019446464721363025,0.002542270355967657
72,latest_pm25_age_hours,19737,6561,0.0,0.0,30.905963418959313,319.49032159731746,0.9878163643282469,0.0
72,cams_pm25_ug_m3,19516,6561,1.119724375538329,0.0,16.142304968233653,22.658095262042117,0.3717898435783864,0.10912543119095863
